sampid,gender,birthy,w01ecoact,w01student,w01edu,w01region,y01e606,w02ecoact,w02student,w03ecoact,w03student,neet_w1,outcome,gender_label,age,edu_label,region_label,health_label
104629,1,1994,3,2,4,5,4,3.0,2.0,2.0,2.0,True,미취업,남성,27,대졸,광주,좋은 편
104630,2,1997,3,2,4,5,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,광주,매우 좋음
104646,2,1993,3,2,4,5,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,28,대졸,광주,좋은 편
104648,1,1996,3,2,3,5,4,1.0,2.0,2.0,2.0,True,취업 성공,남성,25,전문대졸,광주,좋은 편
104651,1,1997,3,2,2,5,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,광주,좋은 편
104653,2,1998,3,2,4,5,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,광주,좋은 편
104667,2,1995,3,2,3,5,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,광주,매우 좋음
104672,1,1996,3,2,4,5,5,3.0,2.0,,,True,미취업,남성,25,대졸,광주,매우 좋음
104678,2,1994,3,2,4,5,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,광주,매우 좋음
104682,2,1993,3,2,4,5,4,3.0,1.0,,,True,미취업,여성,28,대졸,광주,좋은 편
104683,1,1995,3,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,광주,좋은 편
104685,1,1994,3,2,2,5,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,광주,매우 좋음
104689,1,1997,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,24,고졸,광주,좋은 편
104694,2,1997,2,2,3,5,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,광주,좋은 편
104700,1,1994,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,고졸,광주,좋은 편
104721,1,1995,3,2,4,5,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,광주,좋은 편
104722,2,1995,2,2,5,5,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대학원졸,광주,매우 좋음
104724,1,1996,3,2,4,5,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,광주,매우 좋음
104727,2,1997,2,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,광주,좋은 편
104729,1,1998,3,2,2,5,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,광주,매우 좋음
104733,2,2002,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,광주,좋은 편
104736,2,2000,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,광주,좋은 편
104741,1,1994,3,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,광주,좋은 편
104746,1,1996,3,2,4,5,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,광주,매우 좋음
104749,1,1996,2,2,4,5,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,광주,좋은 편
104756,1,1998,3,2,3,5,3,,,,,True,미취업,남성,23,전문대졸,광주,보통
104760,2,1995,3,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,26,대졸,광주,좋은 편
104762,1,2002,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,광주,좋은 편
104779,2,1995,3,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,26,대졸,광주,좋은 편
104800,1,1995,3,2,5,5,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대학원졸,광주,좋은 편
104806,1,1996,3,2,2,5,4,3.0,2.0,3.0,1.0,True,미취업,남성,25,고졸,광주,좋은 편
104812,1,1998,3,2,2,5,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,23,고졸,광주,좋은 편
104816,2,2002,3,2,2,5,5,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,광주,매우 좋음
104818,2,1995,3,2,4,5,2,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,광주,나쁜 편
104819,2,1996,3,2,4,5,4,3.0,2.0,,,True,미취업,여성,25,대졸,광주,좋은 편
104822,2,1997,3,2,4,5,3,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,광주,보통
104826,2,1997,3,2,4,5,3,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,광주,보통
104828,1,1994,3,2,2,5,2,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,광주,나쁜 편
104829,2,1996,3,2,3,5,2,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,전문대졸,광주,나쁜 편
104833,2,2002,3,2,2,5,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,광주,좋은 편
104837,2,1993,3,2,3,5,1,3.0,2.0,3.0,2.0,True,미취업,여성,28,전문대졸,광주,매우 나쁨
104849,1,2000,3,2,2,5,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,광주,좋은 편
104860,2,2002,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,광주,좋은 편
104865,2,1997,3,2,4,5,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,광주,보통
104867,2,1997,3,2,2,5,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,광주,좋은 편
104872,2,1997,3,2,2,5,4,3.0,2.0,3.0,1.0,True,미취업,여성,24,고졸,광주,좋은 편
104876,2,1997,3,2,4,5,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,광주,매우 좋음
104896,2,1995,3,2,4,5,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,광주,보통
104898,1,1999,3,2,2,5,3,,,,,True,미취업,남성,22,고졸,광주,보통
104901,2,1998,2,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,광주,좋은 편
104912,2,1999,2,2,3,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,광주,좋은 편
104917,2,1994,3,2,4,5,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,광주,보통
104918,2,1996,2,2,2,5,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,고졸,광주,좋은 편
104929,1,1996,3,2,3,5,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,광주,매우 좋음
104949,2,1998,3,2,3,5,4,3.0,2.0,,,True,미취업,여성,23,전문대졸,광주,좋은 편
104951,2,1995,3,2,4,5,1,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,광주,매우 나쁨
104953,2,1997,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,고졸,광주,좋은 편
104970,1,1996,2,2,3,5,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,광주,보통
104975,2,1996,3,2,4,5,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,광주,좋은 편
104976,1,2002,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,광주,좋은 편
104978,1,2002,3,2,2,5,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,광주,좋은 편
104980,2,2000,3,2,2,5,4,,,3.0,1.0,True,미취업,여성,21,고졸,광주,좋은 편
104984,2,2002,3,2,2,5,4,,,,,True,미취업,여성,19,고졸,광주,좋은 편
104987,1,2002,3,2,2,5,5,3.0,1.0,3.0,1.0,True,미취업,남성,19,고졸,광주,매우 좋음
104988,2,1997,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,고졸,광주,좋은 편
104991,1,1993,3,2,4,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,광주,좋은 편
104992,1,1995,3,2,4,5,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,광주,좋은 편
104994,1,1997,2,2,3,5,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,광주,보통
105001,1,1995,3,2,2,5,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,고졸,광주,매우 좋음
105016,1,2002,3,2,2,5,4,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,광주,좋은 편
105019,1,1995,3,2,4,6,2,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,나쁜 편
105020,1,1997,3,2,4,6,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,24,대졸,대전,좋은 편
105022,1,1994,3,2,4,6,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,대전,매우 좋음
105023,2,1998,3,2,4,6,5,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,대전,매우 좋음
105024,2,1997,3,2,4,6,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,보통
105026,2,1999,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,대졸,대전,좋은 편
105028,2,1997,3,2,2,6,5,3.0,2.0,3.0,2.0,True,미취업,여성,24,고졸,대전,매우 좋음
105029,1,1994,3,2,4,6,3,2.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,대전,보통
105030,1,1997,3,2,2,6,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,대전,보통
105038,2,1997,2,2,2,6,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,대전,매우 좋음
105045,1,1998,2,2,2,6,5,,,,,True,미취업,남성,23,고졸,대전,매우 좋음
105064,1,1996,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,대전,좋은 편
105066,1,1996,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,대전,좋은 편
105071,1,1997,3,2,2,6,2,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,대전,나쁜 편
105072,1,1994,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,대전,좋은 편
105078,2,1996,3,2,4,6,5,,,,,True,미취업,여성,25,대졸,대전,매우 좋음
105083,1,1996,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,대전,좋은 편
105097,1,1993,2,2,4,6,2,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,대전,나쁜 편
105099,1,2000,2,2,2,6,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,대전,좋은 편
105107,1,1995,3,2,3,6,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,26,전문대졸,대전,좋은 편
105115,2,2002,3,2,2,6,3,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,대전,보통
105122,1,1997,3,2,4,6,5,1.0,2.0,,,True,취업 성공,남성,24,대졸,대전,매우 좋음
105124,1,1996,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,대전,좋은 편
105125,2,1998,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,대전,좋은 편
105126,1,1997,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,24,대졸,대전,좋은 편
105134,2,1997,3,2,4,6,4,2.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,좋은 편
105138,2,1997,3,2,4,6,3,2.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,보통
105142,1,1994,3,2,4,6,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,대전,보통
105146,2,1994,2,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,대전,좋은 편
105158,2,1995,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,대전,좋은 편
105161,1,1994,3,2,4,6,5,3.0,2.0,2.0,2.0,True,미취업,남성,27,대졸,대전,매우 좋음
105164,2,2002,3,2,2,6,4,2.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,대전,좋은 편
105165,2,1997,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,좋은 편
105169,2,1997,3,2,2,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,대전,좋은 편
105176,2,1993,2,2,4,6,3,,,,,True,미취업,여성,28,대졸,대전,보통
105179,2,2002,3,2,2,6,4,3.0,2.0,3.0,1.0,True,미취업,여성,19,고졸,대전,좋은 편
105183,1,1993,3,2,3,6,5,,,,,True,미취업,남성,28,전문대졸,대전,매우 좋음
105193,1,1995,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,대전,좋은 편
105195,1,1995,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,대전,좋은 편
105203,2,1998,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,대전,좋은 편
105205,2,1993,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,대전,좋은 편
105209,1,2000,3,2,3,6,4,3.0,1.0,3.0,2.0,True,미취업,남성,21,전문대졸,대전,좋은 편
105212,1,1994,3,2,2,6,3,,,,,True,미취업,남성,27,고졸,대전,보통
105214,1,1995,3,2,4,6,4,3.0,2.0,2.0,2.0,True,미취업,남성,26,대졸,대전,좋은 편
105215,2,1996,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,대전,좋은 편
105216,1,1995,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,좋은 편
105217,1,1995,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,좋은 편
105221,1,1996,3,2,2,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,대전,좋은 편
105223,1,2002,3,2,2,6,4,3.0,1.0,3.0,1.0,True,미취업,남성,19,고졸,대전,좋은 편
105227,1,2002,3,2,2,6,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,대전,매우 좋음
105229,2,2001,3,2,2,6,5,3.0,1.0,3.0,1.0,True,미취업,여성,20,고졸,대전,매우 좋음
105231,1,2002,3,2,2,6,4,3.0,2.0,3.0,1.0,True,미취업,남성,19,고졸,대전,좋은 편
105247,2,1997,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,좋은 편
105248,2,1997,2,2,2,6,3,,,,,True,미취업,여성,24,고졸,대전,보통
105259,2,1997,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,좋은 편
105266,2,1996,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,대전,좋은 편
105270,1,1996,3,2,4,6,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,대전,매우 좋음
105295,1,2002,3,2,2,6,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,대전,좋은 편
105296,1,1995,3,2,4,6,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,보통
105298,1,1995,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,좋은 편
105306,1,2001,3,2,2,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,대전,좋은 편
105310,1,2000,3,2,2,6,4,,,,,True,미취업,남성,21,고졸,대전,좋은 편
105311,1,2001,3,2,2,6,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,대전,좋은 편
105317,1,1995,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,좋은 편
105323,2,1996,2,2,2,6,3,3.0,2.0,3.0,2.0,True,미취업,여성,25,고졸,대전,보통
105331,2,1998,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,대전,좋은 편
105344,2,1997,3,2,4,6,3,2.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,대전,보통
105348,2,1998,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,대전,좋은 편
105351,2,1998,3,2,2,6,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,23,고졸,대전,좋은 편
105372,2,2002,3,2,2,6,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,대전,좋은 편
105377,1,1996,3,2,2,6,3,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,대전,보통
105381,2,1996,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,대전,좋은 편
105384,1,1995,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,대전,좋은 편
105385,2,1996,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,대전,좋은 편
105388,1,1996,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,대전,좋은 편
105389,2,1996,3,2,4,6,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,대전,좋은 편
105393,2,1996,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,대전,좋은 편
105395,2,1997,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,좋은 편
105398,2,1997,3,2,4,6,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,대전,좋은 편
105408,2,1995,2,2,4,6,4,,,,,True,미취업,여성,26,대졸,대전,좋은 편
105410,1,1997,2,2,3,6,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,대전,매우 좋음
105419,2,1998,3,2,4,6,4,2.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,대전,좋은 편
105432,1,1995,3,2,4,6,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,대전,좋은 편
105454,1,1994,3,2,4,7,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,울산,좋은 편
105460,1,1996,2,2,4,7,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,울산,좋은 편
105462,1,1994,3,2,2,7,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,고졸,울산,좋은 편
105463,1,1994,3,2,4,7,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,울산,좋은 편
105466,2,1997,3,2,4,7,4,,,,,True,미취업,여성,24,대졸,울산,좋은 편
105468,2,1995,3,2,2,7,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,고졸,울산,좋은 편
105473,1,1993,3,2,4,7,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,울산,매우 좋음
105475,2,1994,3,2,5,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대학원졸,울산,매우 좋음
105483,2,1994,3,2,4,7,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,울산,좋은 편
105484,1,1995,2,2,4,7,4,,,,,True,미취업,남성,26,대졸,울산,좋은 편
105494,2,2000,3,2,2,7,4,,,,,True,미취업,여성,21,고졸,울산,좋은 편
105496,2,1998,3,2,2,7,4,3.0,1.0,3.0,1.0,True,미취업,여성,23,고졸,울산,좋은 편
105502,2,1994,3,2,4,7,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,울산,좋은 편
105504,1,1997,2,2,2,7,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,울산,좋은 편
105506,2,1997,2,2,2,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,고졸,울산,매우 좋음
105513,1,1993,2,2,4,7,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,울산,매우 좋음
105517,1,1999,2,2,2,7,4,2.0,2.0,,,True,미취업,남성,22,고졸,울산,좋은 편
105519,1,1999,3,2,2,7,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,울산,좋은 편
105523,2,1999,3,2,3,7,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,울산,좋은 편
105524,2,1995,3,2,4,7,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,26,대졸,울산,좋은 편
105526,1,1993,3,2,3,7,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,28,전문대졸,울산,좋은 편
105531,2,1998,3,2,4,7,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,울산,좋은 편
105533,2,2002,3,2,2,7,5,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,울산,매우 좋음
105535,1,1996,3,2,4,7,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,울산,매우 좋음
105541,2,1996,3,2,4,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,울산,매우 좋음
105568,2,1996,3,2,4,7,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,울산,좋은 편
105579,1,1997,3,2,3,7,4,2.0,2.0,2.0,2.0,True,미취업,남성,24,전문대졸,울산,좋은 편
105581,1,1996,3,2,3,7,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,울산,좋은 편
105583,2,1994,3,2,1,7,3,3.0,2.0,3.0,2.0,True,미취업,여성,27,고졸 미만,울산,보통
105586,1,2001,3,2,2,7,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,울산,좋은 편
105587,2,1995,3,2,2,7,4,3.0,2.0,2.0,2.0,True,미취업,여성,26,고졸,울산,좋은 편
105588,2,1995,3,2,1,7,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,고졸 미만,울산,좋은 편
105591,1,2001,3,2,2,7,5,,,,,True,미취업,남성,20,고졸,울산,매우 좋음
105594,1,2002,3,2,2,7,3,3.0,1.0,,,True,미취업,남성,19,고졸,울산,보통
105595,2,1994,3,2,2,7,4,,,,,True,미취업,여성,27,고졸,울산,좋은 편
105598,2,1998,3,2,4,7,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,울산,좋은 편
105605,2,1996,3,2,2,7,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,고졸,울산,좋은 편
105610,1,1994,3,2,3,7,3,3.0,2.0,,,True,미취업,남성,27,전문대졸,울산,보통
105611,2,1995,3,2,4,7,5,,,,,True,미취업,여성,26,대졸,울산,매우 좋음
105613,1,1996,3,2,2,7,4,3.0,1.0,2.0,2.0,True,미취업,남성,25,고졸,울산,좋은 편
105617,1,2002,3,2,2,7,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,울산,좋은 편
105618,2,1993,3,2,4,7,4,3.0,2.0,3.0,2.0,True,미취업,여성,28,대졸,울산,좋은 편
105622,2,2002,2,2,2,7,4,1.0,2.0,2.0,2.0,True,취업 성공,여성,19,고졸,울산,좋은 편
105628,2,1997,3,2,4,7,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,울산,좋은 편
105629,2,1994,3,2,4,7,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,울산,좋은 편
105640,2,1999,2,2,3,7,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,울산,좋은 편
105656,1,2002,3,2,2,7,4,,,,,True,미취업,남성,19,고졸,울산,좋은 편
105658,2,1996,3,2,4,7,4,,,,,True,미취업,여성,25,대졸,울산,좋은 편
105660,1,1998,2,2,4,7,4,,,,,True,미취업,남성,23,대졸,울산,좋은 편
105661,2,1998,3,2,4,7,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,울산,좋은 편
105662,1,1996,3,2,4,7,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,울산,좋은 편
105665,2,1995,3,2,4,7,5,3.0,2.0,3.0,2.0,True,미취업,여성,26,대졸,울산,매우 좋음
105666,1,1996,2,2,4,7,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,울산,좋은 편
105667,2,1997,3,2,4,7,5,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,울산,매우 좋음
105669,2,1994,2,2,4,7,4,,,,,True,미취업,여성,27,대졸,울산,좋은 편
105678,2,1997,3,2,4,7,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,울산,좋은 편
105686,1,1994,3,2,3,7,4,,,,,True,미취업,남성,27,전문대졸,울산,좋은 편
105688,2,1997,3,2,4,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,울산,매우 좋음
105700,2,1995,3,2,4,7,5,3.0,2.0,3.0,2.0,True,미취업,여성,26,대졸,울산,매우 좋음
105707,2,1993,3,2,4,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,울산,매우 좋음
105708,1,2001,3,2,2,7,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,울산,매우 좋음
105710,2,1999,3,2,3,7,5,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,울산,매우 좋음
105717,2,1996,3,2,3,7,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,전문대졸,울산,좋은 편
105723,2,2000,3,2,2,7,5,3.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,울산,매우 좋음
105724,2,2000,3,2,2,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,고졸,울산,매우 좋음
105725,1,1997,3,2,2,7,4,3.0,2.0,3.0,1.0,True,미취업,남성,24,고졸,울산,좋은 편
105726,1,1994,3,2,4,7,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,울산,매우 좋음
105730,2,1999,3,2,3,7,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,울산,매우 좋음
105733,2,1998,3,2,3,7,5,,,3.0,2.0,True,미취업,여성,23,전문대졸,울산,매우 좋음
105746,1,1995,3,2,4,17,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,세종,좋은 편
105792,2,1993,3,2,4,17,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,세종,좋은 편
105794,1,1999,3,2,2,17,4,,,,,True,미취업,남성,22,고졸,세종,좋은 편
105803,2,1998,3,2,4,17,4,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,세종,좋은 편
105804,2,1996,2,2,4,17,4,,,,,True,미취업,여성,25,대졸,세종,좋은 편
105807,1,1996,3,2,4,17,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,세종,좋은 편
105819,1,1997,2,2,3,17,4,3.0,2.0,3.0,2.0,True,미취업,남성,24,전문대졸,세종,좋은 편
105827,1,1996,3,2,4,17,5,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,세종,매우 좋음
105840,1,1998,3,2,3,17,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,전문대졸,세종,좋은 편
105906,2,2000,3,2,2,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,21,고졸,경기,좋은 편
105908,1,2002,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,경기,좋은 편
105910,2,2002,3,2,2,8,3,3.0,2.0,3.0,2.0,True,미취업,여성,19,고졸,경기,보통
105915,2,1998,3,2,3,8,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,경기,좋은 편
105916,2,1999,3,2,2,8,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,고졸,경기,매우 좋음
105956,2,2002,3,2,2,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,경기,보통
105966,2,1999,3,2,3,8,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,경기,보통
105975,2,2002,3,2,2,8,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,경기,좋은 편
105983,2,1995,3,2,3,8,2,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,전문대졸,경기,나쁜 편
